x,y,z
-0.292896,0.0990343,-0.292482
0.22578,-0.0320917,0.238504
-0.0209046,-0.188981,0.0788132
0.0396732,0.12348,-0.59463
0.0838183,-0.107518,0.256602
0.0589511,-0.0916855,0.353922
-0.00121415,-0.170667,-0.610872
0.0618551,-0.564964,-0.26366
0.148834,-0.596859,0.199182
0.206412,-0.217998,0.602958
-0.616561,0.0142998,-0.379155
0.468793,0.0574036,0.655223
-0.121476,0.267326,0.0777589
-0.00205339,0.16614,-0.186739
0.371725,-0.30474,0.377104
0.159773,0.0798479,0.349428
0.209725,-0.242009,0.358717
-0.281559,-0.670736,0.222093
0.048297,-0.488998,0.453106
0.0481793,0.198563,0.276928
-0.169504,0.188151,-0.503066
0.202189,0.221526,-0.576984
-0.116605,0.110588,0.148
-0.0497578,0.141055,0.156852
0.370267,-0.0192093,0.340492
-0.0193233,-0.474682,0.829723
-0.241526,0.0823741,0.815934
0.0623951,-0.224215,-0.592773
-0.246394,0.0923513,0.905149
0.213665,-0.229506,0.707461
0.550502,0.332682,-0.271061
-0.293947,-0.542061,-0.395204
-0.00844839,0.0981253,0.561598
0.370682,0.0466056,0.338635
-0.30862,-0.198516,0.906002
-0.0750187,-0.666394,0.455701
0.0878944,0.0948132,-0.345961
0.224246,-0.215943,0.209485
0.519113,0.0196247,0.0225745
0.0889174,0.130051,-0.131213
-0.0767433,-0.341498,0.997183
-0.205822,0.102855,0.692387
0.459214,-0.34559,0.414238
-0.101302,0.265596,0.613256
0.0408508,-0.762677,0.684128
-0.655046,-0.543099,2.56583e-05
0.759372,0.00871204,-0.0267999
0.432753,0.101693,-0.378899
-0.266072,0.253871,0.93587
-0.11482,-0.0198234,0.339537
-0.259598,-0.0534303,0.481174
0.264669,0.295131,-0.663955
0.401647,-0.565966,-0.0172177
-0.036309,-0.395818,0.500672
0.509407,0.546088,-0.0209763
0.135984,0.0514709,0.367436
-0.303365,-0.724449,0.445533
0.0700517,-0.238606,0.741438
0.0797627,-0.0835409,0.0634569
0.291969,-0.0961378,-0.434553
-0.826313,0.312741,0.291555
-0.391732,-0.256616,-0.212354
0.00714976,0.234799,0.451763
0.20665,-0.123824,0.638424
0.151038,-0.0395324,1.07498
-0.277428,0.0215322,0.0285075
0.409142,-0.518498,-0.108777
-0.0461941,-0.281633,0.186619
-0.0982128,-0.0494708,0.065334
-0.19072,-0.137788,0.832392
-0.339023,0.271175,0.0970061
0.0371204,-0.0400528,-0.58445
0.0499849,-0.246135,0.0922661
0.127423,0.38024,0.0851187
-0.0348898,0.310668,0.0984455
0.273731,-0.0998496,-0.0979428
-0.322719,0.290228,0.364665
-0.149498,-0.188831,0.629325
0.0189811,-0.231861,1.08157
-0.151512,-0.56202,0.732107
-0.18442,0.119393,0.283578
-0.385306,-0.0542697,0.780139
0.355786,-0.403489,0.808871
-0.115617,-0.00288819,-0.0580917
0.00767187,-0.455943,-0.130187
0.126672,0.527807,-0.0848596
0.0870786,0.196727,0.547494
-0.123165,0.0824845,-0.565374
0.296599,0.143477,-0.520814
0.240929,0.209898,0.782302
0.25002,-0.122773,0.787574
-0.305423,0.0731366,0.882438
-0.233508,-0.0439826,0.481286
-0.199,0.1166,0.041149
0.171066,0.170506,1.03422
-0.141223,-0.128953,0.146596
-0.415039,0.0522533,-0.225985
0.118917,0.1843,-0.230678
0.011326,0.379105,0.559997
-0.366836,-0.0838802,-0.173973
-0.0965951,0.158649,0.0244352
-0.447394,0.211893,0.643138
0.534781,-0.374844,0.696055
0.209188,0.0952737,0.781517
0.066031,0.595228,0.116352
-0.171652,-0.0783251,0.0718767
0.0313841,0.0491298,0.299291
0.330116,-0.595092,0.159477
0.354716,0.0761726,0.976479
0.126654,-0.566754,0.789384
0.165402,0.349528,0.747747
-0.0868846,-0.210065,0.235034
-0.172482,-0.435978,-0.329362
-0.0819953,0.209096,0.302957
-0.110995,0.0129624,1.03467
0.0300334,-0.22975,0.549345
0.441741,0.473579,-0.10478
0.756552,0.147087,0.245031
0.0818671,-0.0380137,0.999293
-0.303333,0.788728,0.181025
0.109669,0.521179,0.589093
0.0330581,0.0699226,0.197227
-0.0605837,-0.270462,-0.236114
0.168913,-0.285276,0.24107
-0.458362,-0.213655,0.460928
0.263534,0.178824,0.811048
0.55747,0.132756,0.342864
0.459772,0.221777,-0.641943
-0.262294,0.800143,0.538995
0.496455,-0.499616,0.53259
0.293791,0.0953641,0.431634
0.32768,0.370618,-0.112062
-0.026591,0.136714,0.785547
0.202301,0.0780976,0.437063
0.190982,-0.357959,-0.56153
-0.177584,-0.0754382,0.0904819
-0.108832,-0.504853,0.834951
0.110156,-0.257945,0.116055
0.508439,0.395107,-0.331148
-0.0722142,0.524145,-0.333057
0.0658254,0.424696,-0.30427
0.0388852,0.180597,0.808625
-0.565602,0.491518,0.191558
-0.262198,0.214378,0.827036
-0.0613228,0.00129193,0.244747
-0.342936,-0.128993,-0.280095
-0.0870098,0.112463,0.369835
0.144283,-0.180184,0.868067
-0.387755,-0.357807,-0.103097
-0.226521,-0.370876,0.604749
0.0959083,-0.214907,0.976701
0.352942,0.416131,-0.319185
-0.16486,0.184782,-0.687816
0.191783,-0.169789,-0.704394
0.167539,-0.0522192,-0.72435
0.223788,-0.8947,0.267615
0.204291,0.07659,0.809651
0.423823,-0.611073,-0.215945
-0.058947,0.133678,-0.0336185
-0.333284,-0.209602,-0.323678
-0.156079,-0.0959566,0.265078
0.0356998,0.0440188,0.274973
0.0390306,-0.224795,-0.0390969
0.057372,0.245606,-0.457751
0.22349,0.385122,0.0996819
-0.315949,0.245143,-0.382769
-0.556526,-0.409647,0.395297
0.508083,-0.327613,-0.0410863
0.0351508,-0.603264,0.452018
0.166242,0.1192,0.187774
0.0492676,0.247913,-0.0317218
-0.221758,0.213382,-0.418527
-0.153122,0.270655,0.797793
-0.077992,0.0317684,-0.165067
0.238369,0.0362795,0.329616
0.74406,0.0279103,0.757729
0.0749112,-0.176539,0.98179
0.371284,-0.0444562,0.350234
0.798084,-0.0934513,-0.0550606
0.0713692,-0.00801516,0.458341
-0.135719,0.644508,-0.0573783
-0.166869,-0.163548,0.0928134
-0.0377453,0.19701,0.842814
-0.203087,0.157068,-0.123546
0.10675,-0.149629,0.107619
-0.0285536,0.0808421,0.505302
0.18411,0.103925,1.0582
-0.0305015,0.238875,0.34629
0.165527,-0.161615,0.539364
0.296309,-0.452621,-0.41234
-0.167188,-0.116313,0.240071
0.436297,-0.456294,0.593132
0.295899,-0.246606,-0.155679
-0.116727,-0.278206,-0.575722
0.110438,-0.173989,0.172711
-0.49628,0.107986,-0.378681
-0.166616,-0.223547,0.830071
-0.186232,0.0588439,-0.213791
0.0777214,-0.202953,0.633337
0.226015,-0.131055,-0.621513
0.196838,0.326311,-0.567274
0.530399,-0.403877,0.22159
-0.170722,0.130575,0.323461
0.146818,0.105258,0.41914
-0.0842149,0.0166253,0.320256
0.682134,0.139466,0.57773
-0.301584,0.258475,0.646615
0.195882,0.219372,-0.178099
0.345743,-0.267435,-0.0874111
-0.743499,0.464009,0.392124
0.0611827,0.0475663,-0.132154
0.335352,0.28597,-0.440766
-0.113503,0.0275946,0.0901118
0.134901,-0.0604254,-0.0428337
0.0192409,0.0394564,0.58297
0.0465991,-0.228184,-0.435913
-0.236025,-0.0165369,-0.341697
-0.0562713,-0.110562,0.24106
0.256727,-0.206,0.74585
0.320312,0.176439,0.823794
-0.283095,0.420279,0.677672
0.260975,-0.0684721,0.946971
-0.0323311,-0.20361,0.239537
-0.063558,-0.249535,-0.0474822
0.148501,-0.23118,0.926231
0.581111,-0.587,0.0937009
0.217314,-0.153203,-0.211495
-0.165275,0.0809926,1.10271
-0.0010452,0.0757196,0.035547
-0.65887,-0.14747,0.52661
-0.257436,0.108954,-0.372049
-0.425668,0.135689,0.273153
-0.0450984,-0.0142031,-0.547485
0.410226,0.257771,0.0842575
-0.0176752,0.350088,-0.187583
-0.744383,-0.101837,-0.212015
0.136423,0.139649,0.00321392
0.114753,0.200738,-0.0296504
-0.152302,0.155513,0.312245
-0.175197,-0.278417,0.385865
-0.330755,-0.235941,-0.00642768
0.180458,-0.649823,0.451631
0.104999,0.392631,0.652958
-0.20911,0.129397,0.587323
-0.75186,-0.320298,0.0291045
-0.0786588,0.0834448,0.075371
-0.0260296,0.0946868,-0.383843
-0.215933,-0.233145,0.0822631
-0.195744,0.194919,-0.0494631
0.111185,0.310159,-0.0634183
-0.292746,-0.596126,-0.120007
0.229363,0.0631207,0.679185
-0.498014,0.399903,-0.229874
-0.334946,-0.14464,0.0449734
0.158891,0.181759,-0.140518
-0.418777,-0.406619,0.355116
0.163554,0.110875,0.765623
0.12473,-0.24018,0.953351
-0.186657,-0.360475,0.674034
0.0446312,0.214585,-0.122305
-0.0278333,-0.200736,0.558552
0.738059,0.301417,0.10986
-0.133402,0.189123,0.0248479
-0.00935496,-0.391713,0.752963
0.253337,-0.12567,0.279988
0.0601481,-0.0389242,-0.141695
0.265381,-0.396887,-0.455219
0.104794,0.0583607,0.214292
-0.0371199,0.00267595,0.0480968
0.124385,0.330851,0.610511
-0.397392,0.0570601,0.038139
0.455058,0.467767,-0.0632436
-0.19686,-0.0353493,0.795351
-0.547804,-0.453478,0.75907
0.0952421,0.264772,0.0952403
0.375833,-0.504349,-0.465917
0.0961637,-0.176846,-0.41889
0.601443,0.278793,0.401788
-0.00645308,-0.0560567,0.296222
-0.26633,0.208082,0.0142929
-0.214388,0.433172,0.622531
0.795035,0.0337805,-0.0461521
-0.736574,-0.0774928,0.295208
-0.0524728,0.0896898,0.465689
-0.15407,0.162972,-0.417243
-0.343424,-0.244055,0.899592
0.301468,-0.0431722,0.408794
0.0680008,0.254217,-0.521487
-0.364948,-0.271184,0.0299379
0.384674,-0.0558084,-0.203923
-0.181909,0.410111,0.717115
-0.123329,0.115404,0.417049
0.507941,0.0321872,0.51134
-0.176629,-0.0581896,-0.0268712
0.214734,0.12247,0.240514
-0.0300915,-0.108358,-0.351735
-0.16,-0.417733,0.24505
-0.277017,-0.00669657,-0.53156
-0.307208,-0.367737,0.717341
0.0746181,-0.038014,-0.137444
0.292759,0.370753,0.298471
-0.129036,-0.207711,-0.440816
-0.143228,0.527168,-0.00124063
-0.363125,0.177286,0.354299
-0.646072,-0.0110257,0.267122
0.224377,0.139895,-0.195909
0.345876,0.641854,0.525092
-0.0582951,-0.357889,-0.683469
0.605452,0.286361,0.640276
-0.404217,0.254989,0.785688
-0.227119,0.0408975,0.135748
0.459082,-0.0792062,-0.572285
-0.356187,0.357402,-0.163445
-0.146184,0.0354552,0.132274
0.0219283,0.229862,0.27037
-0.157067,-0.0523594,0.273784
0.259163,-0.103563,0.208646
0.239484,0.3067,0.0275866
0.283446,0.277477,0.849054
-0.325383,-0.000595169,0.159289
-0.165952,0.109405,0.247594
0.225196,0.19024,0.506095
0.35698,0.207827,-0.0552081
-0.358479,0.14199,0.0861867
-0.327165,-0.305325,-0.426761
-0.228291,-0.00739725,0.223889
-0.760173,-0.461328,0.317214
-0.161777,-0.183862,0.541238
-0.108886,0.205007,-0.723478
-0.237335,-0.0778008,0.308167
0.256132,0.106763,0.501501
0.0526059,-0.0497721,0.071001
0.0528059,0.133837,-0.00660246
0.529767,0.00859014,0.561619
0.736486,-0.215732,0.399281
-0.0890952,-0.0457218,0.863153
0.0375096,-0.184791,0.797711
0.23842,-0.377947,0.724575
0.660694,0.0415386,0.618688
-0.130436,-0.549226,0.0594777
0.172775,-0.133224,1.05585
0.059042,-0.321357,0.320113
0.395308,0.605772,0.721726
-0.155229,0.184437,-0.550132
0.0326169,-0.314103,-0.0673203
0.201374,-0.26357,0.333205
-0.18042,0.233559,-0.272553
0.148021,0.144357,-0.193515
0.159212,0.551827,0.78076
0.128161,0.704452,0.468018
0.0796258,0.194811,-0.299349
-0.895558,0.0335492,0.487369
0.164449,-0.163226,0.13324
0.474524,0.110465,0.231155
0.180521,0.1758,0.233066
-0.363617,0.297422,0.584246
0.311458,-0.116328,-0.30977
-0.623783,0.032164,0.29909
0.0780245,0.272617,-0.53187
0.111442,-0.287352,-0.0862338
-0.406413,0.0335833,-0.110342
0.377347,-0.626534,-0.0724042
0.639128,-0.0774822,0.0567889
0.633149,-0.0641014,-0.150433
-0.431737,-0.116039,0.474925
0.243929,-0.0961529,-0.397577
-0.403752,-0.0891785,0.931558
0.087908,0.234438,0.162209
-0.242584,0.040748,-0.546131
-0.0204017,0.16058,0.203029
-0.244815,-0.673438,0.316978
0.631539,-0.178493,-0.168233
-0.0459067,-0.033461,-0.627551
-0.117543,-0.0458877,-0.221246
-0.123963,0.361898,-0.0564154
0.0444092,0.0588074,-0.156139
0.209533,-0.227825,-0.292645
0.173356,0.169633,1.0993
-0.0449964,-0.0816107,-0.103987
0.664607,-0.151953,0.668383
0.0205015,0.0840135,0.876129
-0.18807,-0.776017,0.450362
-0.214412,0.210648,0.385252
-0.074062,-0.178659,0.170696
-0.15021,0.292242,0.0382844
-0.0795531,-0.0182309,0.621868
0.53393,0.242227,-0.471438
-0.488317,0.534323,0.384232
0.0272564,0.395836,0.862793
0.643956,-0.137734,0.083387
0.550305,0.117319,-0.10051
0.738656,0.0890551,-0.231601
0.173928,0.0477979,-0.584636
-0.411434,-0.389327,0.286771
0.0588611,-0.0462384,-0.334752
0.00731991,-0.515996,0.0500726
-0.397841,0.499101,0.554915
0.116463,0.484755,0.203789
-0.047007,0.621293,0.465995
0.222952,-0.175357,1.03737
-0.319663,0.113194,0.185559
0.458348,0.333168,0.360076
-0.0409233,0.0491975,0.210566
0.00852651,0.0414858,0.282057
0.170541,0.091029,0.211161
0.493021,-0.53354,0.410401
-0.0655265,0.0661647,-0.156112
-0.207834,0.0837438,-0.154846
-0.069421,-0.0931319,-0.442511
-0.273455,-0.38155,-0.363571
0.305438,-0.339863,0.0942032
0.22728,0.431369,0.0159607
0.085193,-0.120871,0.302791
-0.154683,-0.262191,0.50513
-0.0654401,-0.345099,-0.393473
-0.705446,-0.0234576,0.135029
0.0136532,-0.150184,0.331124
-0.0134127,0.216888,-0.0762669
-0.18349,-0.0676172,-0.115724
0.368083,-0.350151,0.479042
0.0973467,0.191387,0.375286
0.251466,0.172298,-0.0764524
0.124753,-0.0338944,0.327598
0.464381,-0.462567,-0.209439
0.446374,-0.353117,0.496268
-0.610834,-0.152608,0.529562
0.740405,0.319408,0.496551
0.334334,-0.387797,0.682497
0.287772,0.575331,-0.204119
0.383783,-0.104699,-0.169309
-0.432289,0.157862,0.177751
0.514803,0.35355,-0.158866
0.191935,0.0435256,0.105556
0.0749298,-0.455908,-0.143912
-0.241884,-0.005715,0.286087
-0.0775295,0.0313689,-0.674939
0.0875862,-0.528098,0.471819
0.0122368,-0.282232,-0.189699
0.49847,0.137589,-0.167079
-0.109745,0.263601,0.259948
0.333599,0.469599,0.0731959
0.0917841,0.159261,-0.525149
0.0458889,-0.0161806,0.319756
-0.488222,-0.0422525,-0.581605
0.10348,-0.184057,-0.644222
0.584475,0.222927,-0.238073
0.0866386,-0.312264,0.52951
0.337881,-0.628864,0.328919
0.145121,-0.367944,-0.131595
0.537542,-0.178821,-0.289601
0.317102,-0.401346,0.261003
-0.353756,-0.282715,0.82615
-0.0709428,-0.0580912,-0.22818
0.114501,-0.227542,-0.48613
0.520683,-0.196876,0.605197
0.370765,-0.65301,-0.278994
-0.219387,0.110423,0.256497
-0.369006,-0.023859,0.592386
0.216079,0.0874775,0.0411577
0.539492,0.148119,0.396029
0.231691,-0.412608,0.286584
-0.709299,-0.014872,-0.25426
-0.15485,0.0243865,-0.687474
-0.349563,-0.248723,0.327948
-0.177731,0.376704,0.538957
0.212913,0.151756,0.535602
-0.434251,-0.367882,0.413165
0.154002,-0.0511536,-0.0630466
0.252251,-0.0114127,0.828397
0.00597865,-0.475686,0.379276
0.0271942,-0.119551,0.718078
0.232494,-0.0485686,-0.13813
0.280472,-0.284945,0.601286
0.291652,-0.0669418,0.803859
-0.212882,-0.388516,0.270629
0.0598858,-0.0228955,0.262357
-0.517579,0.287185,0.726671
0.365446,-0.319887,-0.414381
0.129648,0.656015,0.63677
-0.46341,0.120492,-0.0770779
-0.0461705,-0.211109,0.0243072
-0.30229,-0.304189,0.71957
-0.0773263,0.237634,0.319541
0.49563,0.218901,0.488642
-0.573387,-0.284745,0.816866
-0.290809,-0.470931,0.184941
0.212228,-0.794341,-0.0389708
-0.426514,0.691924,0.579514
-0.269707,0.0821636,-0.302598
-0.272243,0.406053,-0.135622
-0.0418755,-0.041194,0.358421
0.349848,-0.389445,-0.309443
-0.583539,0.565713,0.252372
-0.348533,-0.204776,0.0794483
-0.0679119,-0.150347,-0.178045
-0.664464,0.134787,0.655844
0.254562,0.454896,-0.462398
0.0911873,0.080662,0.350992
0.738165,-0.20947,0.141828
0.512673,-0.105632,0.595438
-0.119518,0.0376749,0.549989
0.140638,0.131804,-0.493506
-0.0857219,-0.275805,0.902867
0.0159632,-0.224907,0.479016
0.130627,-0.201342,0.0139933
-0.175745,0.104558,0.232927
-0.00815372,0.231005,0.34021
0.107003,0.267525,0.465198
0.0833493,0.0837679,0.315139
-0.71796,-0.485682,0.185609
0.243014,-0.274219,-0.26913
0.157606,-0.462842,-0.332142
0.0849925,0.190438,0.892536
-0.363431,-0.627642,0.0915625
0.011681,0.0556426,0.234019
0.214569,-0.0830546,-0.019963
-0.158453,0.204998,0.933943
0.261969,0.166303,0.129894
-0.602105,0.098813,0.339173
-0.31542,0.191397,0.883836
0.22405,-0.621755,-0.497556
0.0397081,0.503872,0.217345
0.450514,-0.532229,0.0414958
-0.330569,0.157602,0.0406199
0.114582,0.0173985,-0.463757
0.206543,0.0842771,0.691772
-0.18581,-0.324947,0.196493
-0.0298262,-0.105193,0.291734
-0.45558,-0.220327,-0.311645
-0.120003,-0.165883,0.327917
0.250113,0.134396,0.548091
-0.290297,-0.0925227,0.783246
-0.0151898,-0.122084,0.308161
-0.0772944,0.199433,-0.108106
0.0808821,0.0500281,0.256392
-0.0558684,-0.225914,-0.719691
-0.549342,-0.153755,0.638681
-0.059447,0.294216,0.970499
0.0665921,-0.445552,0.462304
-0.60778,0.0297666,0.0640572
-0.0318077,0.168066,0.599241
0.349603,-0.668352,0.0119919
-0.524508,0.33527,0.12149
0.0378651,0.24083,-0.342079
0.378439,0.523478,-0.266911
0.210736,-0.0637076,-0.00169163
-0.115035,-0.0729089,0.234998
0.133955,0.25898,-0.171067
-0.264915,-0.129967,0.161634
-0.19948,-0.168385,0.4476
0.0634387,-0.758421,0.194892
0.63778,0.424479,0.220765
0.269077,0.20319,0.198843
0.316368,-0.53348,0.231859
-0.803077,-0.242363,0.0953458
0.296877,0.152642,-0.392029
-0.0569207,0.208773,-0.335991
-0.0748406,-0.365425,-0.520492
-0.272918,0.10955,0.2724
0.109062,0.241711,0.192481
-0.380483,0.226822,-0.152504
-0.597859,0.405172,-0.219466
-0.492568,-0.130072,0.943735
-0.197703,-0.407359,-0.0736643
-0.129639,-0.0850828,0.903257
0.0408545,0.0678958,-0.614114
0.160169,0.300886,-0.453342
0.116278,0.663133,0.0449198
0.195209,-0.413212,0.658615
0.167126,0.223238,-0.338704
0.307363,0.406812,-0.389714
0.438073,-0.221558,-0.0513469
-0.0826105,0.205901,0.0533425
0.105848,-0.0912043,-0.112345
-0.0277742,-0.215286,0.32787
-0.460676,0.0364922,-0.438574
0.0393062,0.142231,0.27533
-0.152801,-0.645308,-0.30219
0.623226,0.287625,-0.439792
0.205161,-0.0788642,0.939173
0.127544,-0.101937,-0.372381
0.0794049,-0.0365286,1.04146
-0.425091,0.639713,0.26407
-0.619959,-0.0329085,0.343206
0.385369,-0.668785,-0.0831638
-0.727703,0.538662,0.435374
-0.333806,-0.409238,0.5894
0.123531,-0.108597,0.160915
-0.541356,0.188127,0.471321
0.549835,-0.0881796,0.799718
0.277428,-0.438986,0.282787
-0.204823,-0.129342,0.799886
0.16561,-0.00506823,-0.0125457
-0.0306585,0.263575,0.50351
-0.247409,0.456753,-0.282027
0.640594,0.108256,0.705036
-0.0447757,-0.222992,0.252755
-0.654913,0.0561978,0.813368
-0.116162,0.592097,-0.508358
0.332219,-0.469922,-0.412631
0.445838,-0.478362,0.384882
-0.259273,0.317385,0.721292
0.0847056,0.0775755,-0.580467
-0.361836,0.0131422,-0.541868
0.0369657,0.142859,0.998237
0.634287,0.487502,0.286791
0.639131,-0.317594,0.308281
-0.48937,-0.132489,0.0521771
0.41494,-0.430859,-0.165457
-0.125695,-0.594353,0.362981
-0.000356704,-0.117772,1.08787
-0.532926,0.427832,-0.0817809
-0.701755,0.346229,0.181977
-0.142864,-0.179151,0.313691
0.261933,-0.0416511,0.108853
-0.28109,-0.143898,0.57019
-0.0542861,-0.220933,0.0460753
-0.161711,0.159536,0.870563
0.151987,-0.0390663,-0.203939
0.770883,-0.0321799,-0.234808
-0.692498,-0.0534296,0.190375
-0.327371,-0.428418,0.583492
-0.0307049,-0.047696,0.0207451
0.315046,-0.206921,-0.127548
0.0919289,-0.264931,0.28006
-0.418536,0.100264,-0.308775
0.393283,0.686094,-0.381469
-0.289945,0.21468,0.850631
-0.540069,0.094747,0.541577
-0.736013,-0.00687103,0.513132
-0.107648,-0.237154,-0.621119
0.118272,0.708839,0.538075
0.321183,0.301011,-0.402298
0.0506933,0.127409,0.430107
0.123374,-0.316952,-0.281702
-0.25747,0.492299,0.369271
-0.155335,0.0590868,-0.418302
-0.174242,0.220341,0.339792
-0.0837884,-0.374616,-0.576344
0.489042,-0.632614,0.684045
-0.29715,-0.169767,-0.470902
0.23491,-0.0088757,-0.162919
-0.654177,0.195726,-0.215563
0.177894,-0.213281,0.566455
-0.25486,0.0715192,-0.66458
-0.320391,0.277026,-0.100826
0.294878,0.0573604,-0.0013185
-0.202431,-0.392675,-0.444262
-0.122294,-0.0620206,0.131348
-0.124634,-0.0344581,-0.150433
0.130487,0.0457777,-0.146296
0.155607,0.0465003,-0.0430544
0.603896,-0.261514,-0.0980529
-0.142733,0.405929,-0.52571
-0.179502,-0.0638054,0.577219
-0.212695,-0.0365221,0.597022
0.00817494,0.0390748,0.026205
0.552474,-0.265896,-0.491782
0.716242,0.00970928,0.210942
-0.235061,0.153144,-0.434452
0.0264046,0.163114,0.988447
-0.713957,0.102169,0.268741
-0.0691157,0.609713,0.252639
-0.0244158,0.171388,0.394081
-0.588483,0.042214,0.499578
0.346048,-0.225664,-0.418268
-0.260718,0.176403,-0.070879
0.165878,-0.132906,-0.773863
0.00605689,-0.0696232,0.206337
0.0689799,-0.137724,-0.259021
0.481594,0.304322,0.591777
0.0968339,0.3802,0.39715
0.29399,-0.0482814,0.156644
0.498455,-0.293939,-0.138685
-0.506272,-0.505549,-0.103974
-0.543778,-0.150595,-0.427603
0.0227232,-0.0381253,0.856028
-0.0361758,-0.0300161,-0.37126
-0.901138,0.147608,0.327521
-0.155455,0.713524,0.293026
0.180734,0.0983902,0.115539
-0.0868772,0.00403174,0.521276
-0.0889993,-0.0850248,0.607882
-0.0991741,-0.0889962,-0.153898
0.207954,0.392144,1.02001
0.0177308,-0.0516047,0.270403
-0.0564526,0.0395817,0.119978
0.629218,-0.291105,0.69874
0.246004,-0.254688,0.139537
0.0249654,0.0300649,0.396327
-0.029115,0.231205,0.305274
0.0531401,-0.00533805,0.46354
-0.504161,-0.270887,-0.27481
-0.66798,0.273072,0.608416
-0.482858,0.414063,0.561167
0.187696,-0.0685125,0.583052
-0.0767895,-0.0636753,0.0179096
-0.184018,-0.0695161,0.39665
0.208507,0.894854,0.327805
-0.0296903,0.350373,0.0641625
-0.0196956,-0.681834,0.369686
0.136564,-0.162813,0.875535
0.688357,0.0643007,0.339779
-0.0705724,0.0393677,0.507973
0.0757637,-0.251923,0.437992
-0.393163,-0.0246951,0.591403
-0.0990777,0.0550687,0.150035
0.485737,0.812223,0.0479727
-0.165717,-0.0287524,0.596131
0.284362,0.255719,0.977908
0.277559,0.587103,0.107739
-0.146232,-0.31834,0.108712
0.0808173,0.354665,-0.408811
-0.0748687,0.400502,0.155172
0.112889,0.0525686,0.0141323
-0.458375,-0.012274,-0.292475
-0.507199,0.155902,-0.159889
-0.191423,-0.3423,0.551788
-0.345704,-0.727151,-0.275833
0.0228706,-0.146086,0.0437007
-0.184288,0.114071,0.115131
-0.00965146,0.0555263,-0.455095
0.243564,-0.0394511,0.861878
0.319772,-0.0525634,-0.58473
0.110485,-0.150205,-0.384714
-0.283176,-0.185924,0.87927
0.61868,0.418267,0.0506307
0.236977,-0.658059,0.46985
0.118822,0.096414,0.850804
-0.0622814,-0.182278,-0.386861
-0.264094,-0.119402,-0.436611
-0.428361,-0.433609,0.623753
-0.135097,0.39187,-0.333339
0.319394,-0.00429391,0.399722
-0.200176,0.260413,0.85708
-0.064301,-0.206076,0.235942
-0.0181047,-0.220179,0.517554
0.0856646,-0.237874,0.237722
-0.195812,-0.129182,0.321068
-0.313545,-0.533744,-0.514737
0.109712,-0.0269213,0.201925
-0.23822,0.010814,0.146111
-0.0455197,0.0432667,0.00295268
-0.592033,-0.218432,0.318298
